x1,x2,x3,x4,x5,classe,raio
0.2669473541653323,-0.9110779276259482,0.6574326628234568,0.8239815853586044,-1.709204098156652,C,2.221230714810098
-1.715474426329876,0.16841529230759633,-0.4166138975638477,-0.022133627414238757,-1.123789027992434,C,2.0995654394700116
1.2472086528786137,1.1031056014854967,0.09364822265687532,1.598713014356396,0.6630464404347662,C,2.4034673423819357
-1.1763544151472312,0.5048125425061406,-1.3126913476096964,1.2025811176824452,-0.06834758636409294,C,2.193781375699369
-0.3099911891390559,-1.1418341469923556,2.0500497563660627,-0.2591267199276189,-0.7182524792353158,C,2.4870900749804545
-0.8804112931902778,1.330889992675527,0.9136905042118213,1.0319222687335807,1.077147224017159,C,2.3677694706587937
2.270284737572151,-0.43082615853472395,-0.5430103670047062,-0.8626516351442235,0.6529779601290439,C,2.6086801810947837
1.3752364519815286,-0.1388029612311725,-1.0234208757263923,-1.0043263498167652,0.7925074184562019,C,2.143518433562502
1.5066371666855205,1.101018251330462,-1.3490427617347283,0.47061004371203513,0.23653170569031845,C,2.362103760597582
0.35693942435924436,1.4223297008775433,0.3649484594197691,1.1081099792910059,0.11030128924366603,C,1.8771491707656858
0.2972326590819448,0.6490034181840353,-1.4980464852752726,-0.32864182099287126,-0.4835722384190312,C,1.7594156753763976
-0.816528948336555,-0.35165034075732265,1.9106357499221887,-1.1065905200469404,1.2375249959683843,C,2.6827070561675894
-1.7964817480196447,-0.3574934045412298,0.17374066361336118,0.6257987019145866,0.7592420939842032,C,2.086481870529075
1.3975083685653984,-0.6142911768929937,-0.8144485425818845,1.5113539455166658,-0.3369891304876584,C,2.3219522263449517
-1.3032618114526016,-1.157784574779836,-0.9393273486410784,0.5079074691208386,0.14550443897768894,C,2.0494960057645555
1.1262203425845316,-0.6968730312562915,0.25858712881568074,1.0203730226294376,-0.5045615578790004,C,1.7653937396320143
0.5966911368611868,-0.8646820357535875,-0.47426172576071723,-0.4986689277879887,-1.5621401051551487,C,2.0043931570329607
1.330265342825043,-1.2822688953702823,0.03413025127368965,1.3132582317378412,1.219791613286437,C,2.5743976071070858
0.7920089796049137,-0.11722743271580237,-0.5038526706859084,-0.09488871636063123,-2.008436926630997,C,2.2220960297117696
-0.7891893639031613,-0.7213402452133236,-0.5438530898786709,0.21801869150119946,-0.49380711820602585,C,1.3154107361078162
-0.39405618601639797,1.353833007317871,-0.3712372368759149,0.7685122943388633,-0.9728562975165687,C,1.9139022173695381
-0.25573788506409284,-1.1826300585388592,-0.4220435771216177,1.0460532538746756,-2.15024592601443,C,2.7129175170818853
0.5066663614452501,0.27726997461862435,-0.6929544482170303,-1.686530837829465,0.0841243237313939,C,1.9144812552600174
-0.3940111094597387,0.17314121726595622,0.016260824661761136,1.1919308184515456,-0.17811156739594364,C,1.2798085233063274
-1.4724967512272722,0.25792226356231185,0.3165072750685083,1.9554510912607004,1.2014671314655514,C,2.7572195541690174
0.36460088833271503,1.4949980402164422,-1.2145116688816229,-0.6536085546097854,-0.946645581598265,C,2.2729570039251166
-0.3559692234002511,-1.2571718177535818,0.5800115529396024,-0.20293086594476809,-1.3431211072367437,C,1.9719948564748797
-0.49705770978792474,0.1534439591007575,0.4102066299501297,0.9772655841896936,1.4261398553704698,C,1.8514329055671723
0.39763681820304936,-0.9494880134112255,-2.045754829058204,0.25687623286314387,-0.780038494708715,C,2.432940771916694
-0.5634476599299952,-0.8303322034907753,-0.1909881037265709,1.4460420562026568,0.21304225616318082,C,1.783206639909523
-0.19169972663713722,-1.2515191808657655,-2.0237437671109157,-0.5876709994545481,-0.06499266165101884,C,2.459302569806396
1.6327927821263728,0.12031658988402762,0.9076208100691464,-0.46113041200338184,-1.0943689646122021,C,2.2168781142897025
-0.7460313819305594,-0.5605968358545639,1.6452985566358371,-0.6349286048910032,0.6481487876662413,C,2.09787277019494
-1.3635727182755841,1.406832772636596,0.5813410516315104,-0.23654971195698024,-0.06155830715388669,C,2.0582059221342384
-0.6342595508869728,0.43208746308168394,-0.44071936585902743,-1.187181993060721,-1.2378731573720523,C,1.9300127853143285
0.25664080997214445,2.34813227028792,0.23790991767076106,-0.1764169619080897,0.4250277362805591,C,2.4182560480837063
1.1835841684336754,0.19881876658624573,-0.3724091241696697,1.0025911613506344,0.38856711784622666,C,1.6538628671592663
0.7122403624994188,0.0849789697513666,-0.5678742401574152,-0.6345136916973136,0.7656538636613502,C,1.3512299492679163
1.5169824059763015,-0.15799321457797325,-0.33723964997826006,1.2862037295946394,-0.974300760305681,C,2.2457760491569894
-1.7052112709560527,1.2260813387440013,-0.7520563130668027,-0.009761485541805778,-0.31149687761411526,C,2.252495331226859
0.2854377656952318,1.190102983709365,0.07659449897434484,0.5444855100936767,-1.7335327734009636,C,2.1920964610047062
-0.06003054485586694,-1.0390236657854686,-1.5018146982659026,-1.0820544797183265,-0.41170505188486045,C,2.1630913478472156
0.9996848859959258,-1.447724721244297,0.03343351368297925,-0.5284589160760862,-0.35764704740151493,C,1.871783848664981
1.2248463870317494,0.6572960411653279,1.6336020508508544,-0.18872525173028737,-0.8500784256930262,C,2.31499308175421
-0.3855273329409906,0.4176254591546805,0.3040928068043528,-1.8675218925342656,0.155840563510304,C,1.9817767492981833
0.12581353340731485,1.3877869751338536,1.0346325193638735,-0.4703603655372928,-0.15842343558736938,C,1.805154575673929
-1.2829132465864401,-0.5178379820409746,0.27667228307425984,1.0571007130722234,-0.6391447779544684,C,1.8752434750978397
-0.7219663878900587,-2.369913538619416,-0.17953063701829017,-1.172562362783927,-0.584330124830229,C,2.8082558795103325
-0.3525193631280665,-0.03789583981778383,-0.7066495714040641,-0.5897878756374805,0.8560091345892464,C,1.306009567181827
-0.7070256106915337,-0.6023317476979232,1.0087945698945886,1.5954022551006772,-0.6433999397395587,C,2.19991524171832
-0.23659336658878233,0.21944333088937104,1.1106573093143675,-0.6340380175515429,-0.15758662788145247,C,1.328355828950513
0.9020814588348307,0.5045355155654896,-0.4365200241624161,-0.1552983141093432,-1.5955333368083218,C,1.956706664670811
-0.5154481268793151,-0.5765074288113129,0.5024547741012146,-1.2018217036375312,1.020488842058029,C,1.826549005938325
1.088732265745527,0.16709615975001874,0.3781599386207151,0.057145292871527455,9.072780340928435e-05,C,1.165988681328049
-0.568442154565662,0.24933362480893279,-0.07664221177192998,1.6489943262843811,1.2394862354565763,C,2.155615036173505
0.38352860263992633,-0.7584731894830163,-1.105728727090154,1.1839872335665653,0.26117077500815317,C,1.8479847751231215
0.23597801829593626,-0.8574187233334863,0.45581193748275006,0.2233357995293206,-0.5457478547287423,C,1.1603174629755024
-1.762051343340738,0.9854905762255024,0.1960643237932289,-1.091820880463977,-0.3867275674249416,C,2.335827236309701
-0.21745820895403528,0.1316624963376359,1.2699076846279678,-2.2150438723249843,-0.20440340588144926,C,2.5740024711955733
0.24667891921153115,0.41365631325773816,-0.5197565488366575,-2.4550466606698267,0.4583789106724569,C,2.5960497369186286
1.4877243419630928,-1.3210771797053456,0.7439938656969247,-0.2829507110839593,-0.05281715386748272,C,2.1435825762605885
-0.8500124681941674,-0.2700088504987248,1.0495352623907963,0.4703817275010827,1.3985074994658595,C,2.018423255430846
1.2709728963125126,0.4739779454205414,1.882513278872505,0.47387699380837883,0.8937828308239648,C,2.531262648358319
-0.4618169251127349,0.10362438968797937,-1.0860204674063176,1.5409688790108447,-1.8348410375003827,C,2.672953434136039
0.7903014935150484,-0.1925886745584295,1.1831506641665477,0.7585001898186075,1.839149674433912,C,2.45342748115025
0.5500261088686317,-1.1832144644398397,-0.050393087790473835,-0.8821249059741636,-0.3900893783795339,C,1.6233849591080796
1.5328358625021885,0.6466492208479612,-0.7089236827000279,-1.0282114202628874,0.03325080874746143,C,2.080537941285969
-1.369988892013307,-0.7557823799207777,0.35135912551927034,1.3010163591834019,0.6855365558845645,C,2.1758064577165714
-1.0254239921113142,0.13621366709745447,0.032237285577843104,0.18522889714736676,0.7233045748381826,C,1.276153212433108
-1.4541568126818607,-0.41660581931059926,0.41646690283269766,-1.1146973651667471,1.0402392140195018,C,2.18774426384831
0.6205437602970062,1.4261788491616085,-0.961827518286988,1.3708888689753573,1.799976800369372,C,2.9091967303917556
0.5391878344435034,0.5427137762996727,0.6259319177434504,-1.9989231418134323,-0.3415765453959565,C,2.255974466320317
-0.2600728365823842,0.6537416355963034,1.7048440240069263,-1.8049561401750156,-0.21315836152786766,C,2.5893652325767027
1.5026471276518916,-0.754224936378697,-0.834011947672316,0.20520009428680763,0.8564637549331574,C,2.0731658920514824
0.012008560617390425,1.3967115531393985,0.9004736955499087,0.8847364034348908,0.5823655906380614,C,1.9707126704064715
1.43108701654843,-0.12613745114583017,-1.231805005271374,0.9863272098694684,-0.2814026338488877,C,2.15250855603239
0.062207120394461725,0.755126451432989,-0.9239112128320077,-0.7217375624790107,-0.9233451903721304,C,1.673669340806227
-0.7200063586211972,0.39859801874152306,0.4752566841203553,0.25048492096116565,-1.2808889763909856,C,1.6144899251062446
-2.313193237971668,0.0544262842047543,-0.4724070418422715,0.4600002077414539,0.7028925007408426,C,2.506521822867746
